COCCSC,0.7
CC(C)CC=[CH],2.7
CC(C)CNCO,0.5
C(N)[I-]S,0.5
C=CI(Cl)Cl,3.3
C([C@H](CBr)Br)F,2.2
CCCC[C@H](O)Br,2.3
[2H]C(C([2H])(F)F)(F)F,1.9
CONC=S,0.2
[CH+]=CCBr,1.8
C(OO)Cl,0.3
CCC(O)Br,1.4
CCN(C)CCP,0.3
CSC(=O)[O-],1.4
C1CSCNN1,0.1
C(NS)OS,0.7
[2H]C([2H])(C)CCC([2H])([2H])Br,3.4
C(O[O])(F)F,0.5
[2H]C1CCCC1([2H])C,3.4
C(CI)NN,0.2
CCC[C@H](CC)I,3.9
CCN(CC)CC,1.4
CCCOP=C,1.7
CC(OOC)Cl,1.2
CP(C)OP,-0.1
CCCSI,2.6
[3H]C(CCC)CCCF,3.9
[2H]OCC(F)(F)F,0.4
CCC(O)OC,0.5
COCCNC[CH2],0
[2H]C1=C(C(=NN=C1[2H])[2H])[2H],-0.7
[CH]1[CH][CH][C]([CH]1)N,0.6
CCC(C)C[NH2+][CH2-],1.5
CC(O)SCl,1.1
CCCC(C)C,3.2
CCSNOI,1.5
CCC[C@@H](CI)I,4.1
CCCC(NC)Cl,1.8
C(C(N)Cl)Cl,0.6
C[N+](C)(C)CN,-0.6
CSCCCCCBr,2.7
[CH2]C(O)(Cl)Cl,1.2
CSC=CF,1.1
CCOCON,-0.4
CCN(NI)Cl,1.1
C(C(CO)I)O,-0.1
CC[C](Br)Br,2.8
CC(NS)O,0.1
CS(C)(C)F,1.4
CC(C[CH2-])CCC[CH2-],4.3
C(C(CCl)Br)Cl,2.2
CCCCPPP,0.9
CC(C)NS,1.1
C1CPNN1,-0.8
CC(C)OCCN,-0.1
C(CBr)CBr,2.4
C(C(O[O])Cl)Cl,0.9
CC(C)OCCI,2.0
CC/C=C/C[CH2],2.5
C=CCSCBr,2.4
CI1CCC1,3.1
[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H],2.5
CC(C)N(Cl)Br,1.9
CCCN(C)C,1.2
C1COPN1,-0.5
CCC(C)[N][CH2-],1.1
C1NOCON1,-0.6
[2H]C(=[C])CCCC,3.4
C(OC(F)F)Br,1.9
[2H]C(C)CCC(C)O,1.8
CSCC=S,1
C1=CPP=C1,-1.2
C(O)(Cl)Cl,1.0
CCCCC(C)C[CH2-],4.3
C(P=CI)S,0.1
[2H]C([2H])(C)OCOC([2H])([2H])C,0.8
C[C@H]([20CH]=O)N,-0.8
[2H]C([2H])(C([2H])(C([2H])([2H])Br)Br)Cl,2.4
CCCSC(C)Br,3.1
CCP(F)Cl,1.6
C(CC(Br)Br)CCl,3.2
C(N=CCl)O,0.3
COC(CCl)CCl,1.3
C(=C/Br)\Cl,1.8
[2H]C([2H])(CCCC([2H])([2H])N)N,-0.6
C(CCCO)CCN,0.0
[2H]C1CCCN(C1([2H])[2H])[2H],0.8
[C](=NBr)Br,2.2
C([C](Cl)Cl)O,0.4
C1CN[CH]SC1,0.7
CCCN(C)NC,0.9
C(=O)NSCl,0.8
C1COCPC1,0
C(CN)CSCO,-0.3
[2H]C1(C(C(OOC1([2H])[2H])([2H])[2H])([2H])[2H])[2H],0.6
C(=S)(P)I,1.2
C[N+](F)(F)F,1.9
CC(C(Br)Br)Cl,2.9
C(P)(S)(S)S,0.9
C[C@H](CCCO)Cl,1.3
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])Cl,2.6
C1CCC(C1)Cl,2.1
CCCCO[PH2+][O-],0.6
CCCCCCO[NH3+],1.7
CPNPC,-0.4
C[C@H](COC)Cl,1.1
C1COPCO1,-0.3
COCCO[O],-0.7
CCSSC,1.3
CCCC[NH2+]CC,1.6
C1CPCN1,-0.6
C[C@@H](CN)OC,-0.4
C(=O)C(O)Br,0
CCNCC=O,-0.3
[2H]C([2H])([2H])C([2H])([2H])CCCCCC,3.9
CC[C@@H](CN)F,0.6
CC[C@H](C)CO,1.2
CCOCCON,-0.5
C=CCCSS,2.1
CC[CH-]CC[CH-]C,4.4
C(P)SSCP,0.5
C1C[CH-]COC1,0.9
[2H]I=NSCF,2
C(=O)N(I)I,0.9
C(CS)NCCl,0.8
CN(CCCl)N,0.1
[2H]C([2H])([2H])CCCCl,2.6
CN(C)CC[O-],0.7
CC(C)(P)Cl,1.2
CCCPCOC,0.8
CCC=[C+]CC,2.5
C(P)PS,0.2
CC(C=C)[S-],1.6
C(=S)(N)I,0.6
C(CCS)CCI,3.1
CSSOI,1.8
C(C(Br)Br)(O)Br,2.1
C(OP)Cl,0.6
CC(C)P(N)O,-0.5
CCC(CCN)O,-0.1
C([C@@H](F)Cl)F,1.7
CCOC(O)S,0.3
CCC[C@@H](C)NC,1.5
CC(CS)NCl,0.8
CCC[N]CCC,1.7
C(/C=C/I)N,0.4
C=CPSF,1.4
CC(C)NCI,1.3
CC(CCS)CS,2.0
COCCCCS,1.1
CC(C)(N)Br,0.8
C(=O)(F)Cl,1.3
CC([O])Br,0.8
C(OOOOOO)I,0.5
C(C(CCl)N)N,-1
C(OC(O)Cl)F,0.7
C(OBr)(Br)(Br)Br,3.5
CC[C@H](CI)I,3.6
CCCCN(C)I,1.9
CPN1CC1,-0.1
CC=[S]CO,-0.4
C[C@@H](F)I,1.8
C(CO)CCl,0.5
COSC[CH2],0.9
CCSSCCN,0.3
C(PS)S,0.8
[3H]CN(CC)CC,1
C(CI)NCCI,2.0
C1CCSCSC1,2.1
C[P+](C)(C)CN,-0.9
CCOCOCF,0.9
C(OI)F,1.4
COCCC[CH],1.7
CC(C)(C)CN,1.0
CCCNCBr,1.5
C(CP)CBr,1.0
CC(CSCl)Cl,2.3
C(F)Br,1.4
C1CCPPC1,0.3
COS(=O)[O],-0.1
CC(C)SCl,2.1
CCN(CC)NC,0.8
COCCOCS,0.3
CC(CCNC)O,-0.1
CNC(N)NCl,-1
CCC(CI)Br,3.1
COC(CO)OC,-0.6
C(C(CF)CI)F,2.3
CC(C)CSS,2.3
C(CN(Cl)Cl)N,-0.1
CCOC(C)I,1.6
CC(SSC)Cl,2
[CH2-]C[CH-]CC[CH+]C[CH2+],3.9
CC(Br)(Br)I,2.8
C[C@@H](CCO)O,-0.4
C1CN1CBr,0.9
CN[I-]F,0.7
C(O)OC(Cl)Cl,0.9
C(=PP)Br,0
CC(N)P(C)C,-0.5
C(C(Br)I)Cl,2.4
CNNC([CH2])F,0.4
COCCCOC,0.3
C(CCl)[C@@H](N)O,-0.3
CONCCCl,0.4
CC(C(Br)Br)O,1.7
C1CO[13CH2]CN1,-0.9
C(S)SS,1.3
C/C=C/CCO,0.9
CC[I+]Cl,2.7
CC([S])(Br)Br,2.5
CCCCOCNC,1
[2H]C([2H])([2H])CCBr,2.1
C[C@@H](CCl)NC,0.8
CO[C@@H](CCl)O,0.1
C(CN)CNOO,-1.2
[2H]C([2H])([2H])CC([2H])([2H])Br,2.1
C(CF)CI,2.0
C1C[CH]SSC1,1.4
C(/N=C/Cl)O,0.3
[CH]OPCO,-0.6
CC(CCO)S,0.6
C(C(CI)N)N,-0.5
C=CCPOCl,1.4
CCOPC=O,0.1
CCNC(C)NN,-0.5
CCC1CCC1,3.0
C(CCON)CO,-0.6
C[C@H](C(N)O)N,-1.7
[2H]C(CI)I,2.7
[3H]P(PC)I,0.7
COPP,-0.2
C(N)(I)I,0.8
C/C=C\CP,0.8
CCCC(C)C[CH-]C,4.3
CC(CNC)O,-0.5
CP=NPCl,0.8
CC(C(C)I)Br,3
[CH2]CCCCCCF,3.9
CCO[C@@H](C)CN,-0.1
CC(CCCO)S,1
CCNC(N)NC,-0.9
C(CSCO)F,0.6
[CH2][I+]Br,2.3
CCCONC,0.7
C/C=C/CCF,1.9
CCCNNNC,0.2
C[C@H](C(F)F)N,0.6
CCC[C@H](C)O,1.2
CCCP(Br)Br,2.7
CCCC[Cl+]CCCC,3.3
C(CN(O)O)CO,-1
C(NCBr)Br,1.5
CPPPC,-0.3
C(O)(O)(S)S,-0.4
C1=NN=[C]S1,0.4
CNCCN=O,-0.9
COPOCCN,-0.9
CCCC[CH]C,3.9
CNNCCOC,-0.6
CCCPNCC,0.9
CCCCOSO,1.3
C1C(CC1O)O,-0.5
[CH2]COCC=C,1.1
CN=COCl,1.1
C(CNI)NI,0.1
[CH2+]CS(=O)[O-],-0.8
CC(C(C)[O-])[O-],2.0
CPCCCPC,0.0
[2H]C1=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H],2.1
CC1CSS1,1.1
C(CN)[C@@H](CN)N,-2.2
CC[P@](C)NC,0.1
C1C(O1)CCl,0.5
C(CO)C(Cl)I,1.3
CCOC([CH2])OCC,0.8
CCCCCC[IH+],4.2
C=[P+](S)I,1.8
CC(C)C[CH]Cl,2.5
CC[C@@H](C)CCI,3.9
C(=CI)I,2.2
C([C@H](CF)Cl)O,0.5
CCN(CC)[CH-]C,1.4
CCC[P-]CCC,1.7
CP(P=S)I,1.8
CCN(C)P,0.5
CNCCSC,0.4
CN(C)CSC,1.0
COCCC([CH2])Cl,1.5
CCC(C)CCS,2.7
CCCC[C@H](C)N,1.5
CN(N(Cl)Cl)Cl,1.5
CCN(CC)P,0.9
C(N)OI,0.1
[2H]C1(C(C(C1([2H])[2H])([2H])C([2H])([2H])Br)([2H])[2H])[2H],2.3
C(CO)NCP,-1.1
CCCI(C)C,3.9
CC(C)SC(C)C,2.8
[2H]OCC(CO)N,-2
CC(CF)NN,-0.2
C(CBr)OCN,0
CCSCNF,1
CN(C)CC[14CH2]N,-0.3
CC(C)(F)I,1.9
C(COOCO)O,-1.1
C=PCl,1.5
C(C[O])CCl,0.5
CCCC[N-]C,1.3
[2H]OC(CC)CC,1.2
CCNC[C+](C)C,1.5
CC(CCBr)NC,1.3
[CH2]C(CO)CO,-0.3
CC(NC)NO,-0.6
CSOCCCCl,1.5
CCP(=C)C,0.9
C(N)(N)NC(N)N,-3.4
C1#CSN=N1,1.4
C[C](O)OI,0.8
CCOCCOCC,0.7
CC(C)(C)O[13CH3],0.9
[2H]OCCCCCCN,0
CCCPN,0.1
C=CCCOO,0.7
C(N)(N)I,-0.7
C1CCOCC1,0.9
C[NH+](C)CCN,-0.7
C(CN)CS,-0.1
C[C@@H](CCO)OC,0.2
CNNCNNC,-1
CCOOOOOC,0.6
CC[PH2+]CC,0.7
CC/C=C\S,1.7
CCC(CN)Cl,0.8
[2H]C(O)Br,0.4
C1CN[14CH2]CN1,-1.5
CSCBr,1.7
CS(C)(S)S,1.9
C([C@H](CS)N)N,-1.3
C=CCCON,0.4
[2H]C([2H])(C(CC)C([2H])([2H])O)O,0.0
CCCSP([S-])[S-],2.2
C(C=CBr)O,0.5
C(/N=C/N)I,0
COP(C)OO,-0.5
CCSOOOC,1
[2H]C([2H])([2H])C[C@@H](CC)CO,1.6
C=COCCF,1.2
[2H]C([2H])([2H])CC[CH]CC([2H])([2H])[2H],3.9
[3H]C(OC)SC,0.8
CPCF,0.4
CS(C)(C)Cl,1.7
C1CCPOC1,0.5
CNC(Br)Br,1.6
CCC(CS)Cl,2.1
COCOCC[CH],0.9
CCNCOCC,0.5
[CH2+]CCCS[O-],1.2
CSC(CS)CS,1.5
CONOC[I-]O,0.2
[2H]C(=C)CBr,1.8
CC(CSC)N,0.4
COPO,-0.5
CCC(C)C[CH],3.2
C[S+](C)C=C,1.4
CC[C@H](CN)NC,-0.2
C/C=C/I,2.0
C[NH2+]CC[NH+](C)C,-0.2
C(=O)P(O)O,-1.3
C(CN)C(I)I,1.4
C(N)[I-]O,-0.4
COCNCN,-1.1
C(/C=C/CO)O,-0.8
CC(C)COOO,1
C(C(C[S-])N)[S-],-0.1
CC(C)SBr,2.2
C[N-]CC1CC1,0.5
C(C=S)Cl,0.9
CC(C)(O)Br,1.0
CCCCCCO[O],1.9
[2H]C1(CCCCC1)[2H],3.4
C1C[CH+]SC1,1.4
C1CCC(C1)F,1.8
[CH2]CCCCCBr,3.8
CC(=C)[CH+]Cl,2.1
CN(C)NCS,0.4
[2H]C([2H])(C([2H])([2H])Cl)O,-0.1
C(CC=S)CP,0.3
CC/C=C/CF,1.9
[2H][C](C([2H])([2H])[2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],3.9
CCC(CC)P,1.8
CCCSSI,2.6
CCC(C)(C)S,2.0
CCC(CN)N,-0.7
CNCCP=O,-1.2
CNCC[N-]C,-0.6
C(C(O)S)(O)O,-1.2
C(COC=O)N,-0.8
COOBr,1.1
CO[C@H](O)Cl,0.2
[CH2-]C[CH]C(=C)[CH2+],3
C[S+](C)CCCO,0.6
CCOCC[NH3+],-0.5
COCOOOOO,-0.3
CCI(C)CC,3.9
C(C(F)F)I,2.2
C1NPCO1,-0.5
CCCOOCC,1.4
C[CH]CBr,2.1
[2H]OCCCC=O,-0.7
COOSCl,1.3
C(=O)(NS)[O-],0.7
CC(I)I,2.5
CC(C)[CH-]C(C)[CH2+],3.4
COCCOOOC,0
CC(CCO)O[CH],0.2
C(CBr)C(F)F,2.2
CNOCCS,0.1
C(C(CO)Cl)N,-0.7
CCCC(F)Br,2.7
C1CPCP1,-0.5
CCCNC(C)P,0.9
CSCSI,2.5
C1CC[C+](C1)F,1.8
C(CBr)S,1.3
CCP(CC)I,1.5
COC(N)S,-0.3
[3H]C(CCl)N(C)C,0.3
C[125I],1.5
[2H]C(=O)OCOC,0.1
CONCC=O,-0.6
CN(C)OCC[CH],1.2
CCC(CCS)O,1.1
C(O[O])(Cl)(Cl)Cl,1.5
CC(C[CH])C[CH],3.2
[2H]I(C)F,1.9
C[I-]NC[I-]P,1.3
C1=CP=[C+]O1,-0.8
C(/C=C/I)Br,2.1
CC(CCl)I,2.4
COCNNCN,-1.3
C1=CP=NP1,-0.1
CCCSPSP,1.6
CSSN=C,2.4
CCC(CN)CS,0.7
[13CH3][13CH2][13CH2][13CH2]O[13CH2][13CH2]O,0.8
C(Cl)(Cl)(Br)Br,3.1
CC[C-](C)CC,3.2
C(C=P)[PH-],-1.3
C(CCN)CCCl,0.9
CC(CCI)CO,2.0
C[S+](C)CCF,1.2
CCOOOCO,0
CCN(CC)I,1.4
[2H]C([2H])([13C@H]([13CH2]O)O)O,-1.8
CPOPO,-0.6
CN(C)COP,0.1
CCOPS,0.8
CCNC[C@@H](C)F,0.9
CCCCNCCS,1.3
C(O)(ON)I,-0.4
CC(COO)N,-0.9
C(COPO)CS,0.1
C[I-]NO[I-]P,1.4
C(COCBr)OCBr,1.6
C[C@H]([C@H](O)Cl)Cl,1.3
C=CC(F)Br,2.1
CCC(C)CBr,2.7
CCSCP,1
C(CS)NCO,-0.5
CCCCP=C,1.6
CC(N)(S)S,0.3
CCOC(Cl)Br,2.1
CC=[C]CCO,0.9
CC(PP)PPP,-0.2
C[NH+](C)CCCN,-0.3
C1CC1[11CH2]I,2.6
CC(C)(C)N[NH3+],0
C(=N/OI)\F,1.7
CC(C)OCNC,0.5
C(C(Br)Br)Br,2.7
CC(CC(C)O)O,0.1
C1CSN[CH]1,0.4
COCP=O,-0.9
CCC(C)CSS,2.6
COCOCOCO,-0.6
CCC(CCBr)Br,3.1
C(C(CO)OF)O,-0.7
CCP(CC)CO,0.1
CN(C)CCN[CH],-0.2
C(N)(Br)Br,1.1
C1CC(C1)CS,1.8
C(CN)CSCl,0.7
C1=C[PH+]=CO1,-0.8
CNNCI,0.3
CCCCOCC[O-],1.9
[2H]C1=CN=CC(=C1[2H])[2H],0.7
CCCC[C+]=C,3.4
C(N)NI,-0.7
CSCCC(Cl)Cl,2.6
CPSCl,1.1
CCCC[PH2+][O-],0.6
[2H]C([2H])(C=C)Br,1.8
CN(C)OOS,0.8
C(O)SCSO,0.1
COC/C=C/[CH2],1
CCOCN=O,-0.1
CC(CCCN)I,1.5
[CH2]CNCCF,0.5
CC(C[CH2])CCO,1.8
CCNOCCBr,1
COOOOS,0.7
C(C(I)I)F,2.3
C[13C](C)([13CH3])OC,0.9
CNN(Cl)Cl,0.7
CCCOP,0.8
CC[C@H](C)S,1.8
C[I-]SON,1.1
CP(N=P)I,0.9
C(C[N-]Br)CBr,1.4
C(CSI)O,1
[2H]C1=NN=C(C=C1)[2H],-0.7
C(C(NI)F)N,-0.3
C(CCBr)CON,0.8
[2H]C([2H])(CC)NC([2H])([2H])CC,1.7
CCCNC(C)C,1.5
C[C](C)COC,1.4
CC=NSC,0.4
CCC(C[CH2])S,2.4
CCCCC(N)I,1.9
COCOOOC,0.1
CC(C)P(O)O,-0.2
CN(C=S)[O-],-0.2
[11C](=O)(Cl)Cl,1.8
C=NCCCl,1.9
COSI,1.4
C1=C[NH+]=C[NH+]=C1,0.6
C(N)(NN)I,-1
[2H]CS(=O)C[2H],-0.6
CC(C)I,2.3
CCN(CC)ON,0.3
CC[C@@H](C)PCl,2
CCCOOOO,0.6
CCP(C)P,0.2
CC(O)(F)F,0.7
C1CSC1N,0.2
CCCCC(C)CC,4.3
C(CO)NI,-0.5
C1=CN=CC=[NH+]1,0
C[C@H](CCI)OC,2
C1CCONC1,0.3
CSCCN,-0.1
CN(C)NCCl,0.7
CCC(CC)CN,1.3
C([C@H](CI)O)O,0.0
CN1CCCC1,0.9
COCC([CH2])OC,-0.1
C(C(O)O)(N)N,-2.7
[C]=CBr,1.5
C[P+](C)(C)Br,0.9
C=COSN,0.5
C(CC(Br)Br)CF,3
C(C(Cl)(Cl)Cl)S,2.4
[CH2]CS(=O)[O-],-0.8
COP(O)OCl,0.3
COCOCI,0.8
[13CH2]([13CH2][13CH2]N)[13CH2]N,-0.9
C(CI)P=N,1.6
CCC(CCl)Cl,2.4
C[C@@H](CBr)N,0.5
C[I+]C=C,2.4
CCNCCCS,0.8
C(CC[O-])C[O-],1.8
C[C@@H]([C@H](Cl)Br)Br,2.9
CC[C@H](CCS)S,2.1
CCC(OC)I,1.8
CCNC(Cl)I,1.7
C1NSCO1,0.1
CCCSC(C)N,1.4
C=CNCCS,1.1
CN(P)PC,0
[2H]C([2H])(C)C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])(C)C,4.3
CCC(C[18F])[18F],1.9
C(F)(F)I,1.8
C(C(CO)F)O,-0.7
C(CBr)OC=O,0.9
C=CCCOP,1.1
C1CNNOC1,-0.3
C[NH+](C)CCl,1
[CH]=C(Br)Br,2.4
C=CCPP,0.4
CCOCOCS,0.9
[2H]C([2H])(CC)CCO,1.6
C(CPCCP)P,-0.7
CC(C)CC[NH2+][CH2-],1.5
C=CCCS,1.6
C(S(Cl)(Cl)Cl)Cl,4
CCC(CF)CI,2.8
[3H][I-]C(C)C(C)C,3.1
C(C(CO)S)O,-0.8
C[P+](O)(O)O,-1.5
C(O)ONOCO,-1.3
[2H]/C(=C/[37Cl])/F,1.2
CCCNS,1.2
CC(CCl)CI,2.7
CPP=S,1
CN(C[CH])CCO,-0.1
[CH2-]CCC(=C)[CH2+],3
CO[P-]OC,0
[2H]C([2H])(C([2H])([2H])N([2H])[2H])C([2H])(C)C,1
CCNNC(C)C,0.7
CPCCCCPC,0.3
[CH2]N1C=CC=C1,1.2
CCPONO,-0.4
C=[C+]CCCO,1
CSNSO,0.2
CCCCOCCS,1.8
C(O)SCSCO,0.4
CSOP(O)O,-0.6
CSCNC=C,1.6
[2H]C([2H])(COCC([2H])([2H])O)O,-1.3
CCCOCS,1.4
CCC(C)[CH-]CN,1.5
CCNI(C)CC,2
C(CO)NCCBr,0.0
[CH2-][NH2+]CCC=C,0.9
CCC(N)SC,1
CC(C)(C)C[CH2+],3
CCONNC,0
CCNSNC,0.4
COCCCNN,-0.7
[2H]C([2H])([2H])N([2H])C([2H])([2H])C([2H])([2H])O[2H],-0.9
CC[C@@H](CBr)Cl,2.5
CCSCSC,2.0
C(CP)OCS,0.1
CC(CNC)CP,0.3
C(C=CCS)S,1.1
C(CCCI)CCS,3.6
[CH]=CCCCO,1.0
CCCPOC,0.9
CS(Cl)(Cl)Cl,3.3
C=PCP=C,0.7
CCC(CC)OCC,2.3
C(ONN)I,-0.2
C(COCCS)N,-0.6
C(C(CP)O)F,-0.4
CCCCNNCN,0
CC(C)(C)NI,1.1
C(C(Br)Br)OBr,2.7
C(CCCO)CCO,0.3
[CH2+]C1CCCC1,3.4
C1COCOC1,-0.2
CCCCCCCCC,4.5
C(CN)CPO,-1.2
C(NN=O)Br,0.9
CCCCCCCCCC,5.0
CCCCOCCBr,2.3
CO[C]CC[C]OC,0.6
CC(C(O)F)F,0.8
CC(NI)F,1
CCC(CC)ON,1.2
C(C(N)Br)Br,1
C[C@@H]([C@@H](C)Br)O,1.2
C1CNSC1,0.4
CCCCCCN,2.1
CON(OC)OC,0.4
CC[C]=CCO,0.9
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])O[2H],0.9
CCCCSCBr,3.0
CCSC(C)SC,2.4
[3H]C1CCN(C1)C,0.9
CCC(C)CON,1
COC(O)OC,-0.5
C[I-]P(CN)I,1.3
C[CH]CC(C)OO,1.3
[2H]C([2H])(C([2H])([2H])Cl)Cl,1.5
C(C(P)Cl)Cl,1.2
C=NP=S,2.6
[3H]C([3H])([3H])I,1.5
CCC(CP)O,0.2
[CH2]CC1CCC1,3
CC(C)(S)Cl,1.8
C[C+](C)CCCO,1.6
CNC(N)I,-0.2
C(=O)OSN,-0.2
C(CNS)NS,0.3
CC[S+]1CCC1,1.4
CC([S])(Cl)Cl,2.1
C(N)(N)(Cl)Cl,-0.3
CCSOOI,1.8
CCC(CO)Cl,1.1
[2H]C([2H])C([2H])([2H])C([2H])([2H])Br,2.1
CCCC(=C)[CH2],3
[3H]CCN(C)CC,1
COC(CS)CS,0.7
C(SOSCCl)Cl,2.3
CN(C)P(F)F,1.2
[2H]C1(C(C(C(C1([2H])[2H])([2H])C([2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H],3.4
CC(N)OOS,0.2
C1=NN=NS1,0.3
[2H]C([2H])([2H])C([2H])([2H])CBr,2.1
CCC([CH2])C(C)C,3.4
CCCCC(F)F,2.9
C[C@@H](OC)Cl,1.2
CC[C@H](C)CSC,2.6
C(CP=O)O,-1.5
CCCOCCS,1.3
C[CH]COC(C)C,1.8
CC[CH-]CCC(C)C,4.3
[2H]C1=C(C(=CC=C1)[2H])[2H],2.1
[CH2-][O+]=[C-]CP,-0.7
C(=N/S)\NS,0.8
C(Cl)(Cl)Br,2.4
CC([CH])C(C)[CH],3.4
C1CSC(S1)S,1.8
CNNNNNS,-0.7
[3H]SCCCNS,0.9
COCOC[CH2],0.4
C(NN)I,-0.2
C[NH+](C)C(Cl)Cl,1.7
CC(C)COBr,2.4
CCOOOO,0
C[C@H](CCNC)N,-0.4
C[C@H](COC)CCl,1.5
C(CCl)C(N)O,-0.3
CC(C)(C)[S-],1.5
[2H][P-]P(C)C,-0.2
CPOP,-0.2
CC(COO)Cl,0.6
C1=CSC=P1,-0.3
CC(CO)[NH2+][CH2-],-0.5
C(C(CN)F)N,-1.2
C[CH]CC(C)N,1
C1NSCS1,0.9
[2H]C(CCC)Br,2.8
CCCC(OC)F,1.8
C(C=O)OS,0.1
C[C@H](CCCBr)Br,2.9
COC(SC)SC,1.6
C(/C=C/F)I,1.8
C(OC(F)F)F,1.5
C(/C=C\P)S,0.3
C([C@H]([CH]N)O)O,-2
[3H]C([3H])(C([3H])(C([3H])([3H])O)O)O,-1.8
[CH2]CCCCCCC[CH2],4.5
CC(NCCl)O,0.3
CP=PON,-0.7
CCC[C@H](CBr)F,2.6
CCNOCCO,-0.5
CO[NH+](OC)OC,0.4
COCSI,1.7
C(C[18F])CBr,1.7
C1NSC[N]1,-0.2
C1C(CN1)S,-0.1
C(N)OP(O)O,-1.8
CC[C@@H](CO)[NH3+],-0.4
CC(OO)OO,-0.5
C(F)(F)(S)S,1.7
CC(C)OCSC,1.6
CC(C)(C)Cl,1.8
C(/N=C/N)Cl,0
CCCC[CH-]CC,4.4
[C+](Cl)(Cl)Cl,2.3
CO/C=C/Cl,1.1
CCO[C@@H](C)CO,0.2
C(CCCI)CCCl,4.4
CC(CCBr)OC,1.6
[2H]C([C@H](CO)O)O,-1.8
CCCCCCC[O],2.7
C(CNCCCl)N,-0.6
[CH2-]C(F)(F)F,1.7
CNNNN(C)C,-0.4
[2H]C([2H])([2H])C([2H])(C)C([2H])([2H])C([2H])([2H])N,1
CC[C@H](OC)I,1.8
[13CH](=[13CH]\Cl)\Cl,1.9
CCC([13CH3])CC,3.2
CN(P)I,0.5
C1CSOO1,0.3
CNCOCS,0.1
[CH2]OCCCN,-0.5
CCSSI,2.1
CCC(F)Br,2.4
C(C(O)P)O,-1.3
[2H]C(C)N(CC)C([2H])([2H])C([2H])([2H])[2H],1.4
COCCC(O)O,-0.8
CSCCSC[CH2],1.9
CCNNCCF,0.3
C(C=CCP)P,-0.1
CCCCP(C)N,0.4
CC[C@@H](C)COC,1.8
CCOI(F)F,2.4
C[NH2+]CCCC[NH3+],-0.4
C[C@H](CCNC)F,0.9
C1COC[CH]CO1,0.1
[CH]CCCS,2.3
CC/C=C/CP,1.2
C(CS)C(CS)S,1.5
CC(O)ONC,-0.3
C(CBr)NCCBr,1.3
C(C(CBr)CBr)O,1.3
C(C(Br)Br)(F)F,2.8
[2H]/C(=C\C)/CCC,2.6
C[P+](C)(C)I,0.8
CC=CSP,1.1
CC(CCCF)N,0.8
CPCC[PH-],-0.4
CCC=CCO,0.9
CPNCPN,-1.3
COP(N)Cl,0
CCOSOCC,1.3
C1CO[I-]C1,1.5
[2H]C([2H])(CO)OC([2H])([2H])CO,-1.3
CCSCSCC,2.4
CCC(N)OCC,0.6
C(NO)(P)P,-1.1
CC[S+](NC)NC,0.8
CC(C)OC[CH2],0.9
[2H]C([2H])([2H])CBr,1.4
CONCCSC,0.5
CCCC(CCl)F,2.5
C=CCCNO,0.4
C(N)NONO,-1.7
CC[CH]NCC,1.1
C/C=C\SC,1.6
C=CCCCS,2.0
C1CS[CH-]S1,1.4
C(N)(N)(N)N[O-],-3.4
CN(C)CSSC,1
CCCCC[13CH3],3.9
CCNCNNCC,0
CCCNCCCF,1.4
CC(CI)OC,1.6
CC(C)CNCBr,2
C(CCI)CCl,2.8
C(Cl)(Br)(Br)Br,3.3
CC(N(C)N)O,-0.6
[2H]C(N)(O)I,-0.5
[CH]CCC(CO)O,0.2
COP(Cl)I,1.6
CC(C)(C)ON,0.3
CNCP=O,-1.2
C(O)SCO,-0.3
CCSCC(N)N,-0.5
CCSSSO,1.2
[13CH3][13CH]([13CH]([13CH3])O)O,-0.9
CCC1CP1,0.7
CCCOCNC,0.6
CCSCSCN,1.1
CC[CH-]CCC[NH-],2.1
COCCOSC,0.4
CC[C@H](CCl)O,1.1
CCCNONI,0.9
[2H]C([2H])([2H])C([2H])([2H])N(C([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])C([2H])([2H])[2H],1.4
C(C(Cl)(Cl)Cl)N,1.1
C(CCBr)CO,0.6
C[CH-]C(C)(C)F,2.1
C(C(CO)CO)O,-1.6
CCCC[P-2],1.2
CCCCC[O-],2.4
CN/C=C/NC,0.5
CCCPCP,0.6
CC(C)(C)OC,0.9
CCC(NN)O,-0.6
CNC(F)(F)F,1
C[CH-]C([CH2+])C=C,2.7
C(COOCCN)N,-1.8
CSCN=O,0.3
[CH2]CCOCCO,0.5
CCCC(CCl)O,1.5
CC(CCBr)CCBr,3.3
CC(COC)S,0.8
C(COCCl)O,0.1
CC=CSN,0.4
COP(F)F,1.1
C1=[C]C=NS1,1
C[C@H](CCCl)O,0.9
CC([CH2])(Cl)Cl,2.1
CCCCNCCCC,2.8
C(=C/OO)\OO,-0.5
C(N(CBr)O)Br,1.5
CC(C)OCON,0.1
